forwarders;clients;processes;layout;spatiality;odirect;stonewall;request;total;operation;time;transfered;bandwidth
0;16;192;0;0;1;60;6144;131072;write;26.41469;130176.0;4928.16623
0;32;768;1;0;1;60;1024;131072;write;71.16998;4359.0;61.24774
0;32;768;1;0;1;60;1024;131072;write;65.15986;4826.0;74.064
0;32;384;0;0;1;60;1024;131072;write;54.90791;130944.0;2384.79297
0;32;384;0;0;1;60;1024;131072;write;61.26604;14300.0;233.40826
0;8;384;1;0;1;60;4096;131072;write;77.55696;8124.0;104.74882
0;32;768;0;0;1;60;8192;131072;write;11.60856;129024.0;11114.55469
0;32;768;0;0;1;60;8192;131072;write;64.35699;49128.0;763.36695
0;32;384;1;1;1;60;1024;131072;write;63.87381;4878.0;76.36933
0;32;384;1;1;1;60;1024;131072;write;68.85367;2076.0;30.1509
0;16;384;0;0;1;60;4096;131072;write;28.92007;130560.0;4514.51136
0;16;384;0;0;1;60;4096;131072;write;61.46708;32688.0;531.79687
0;8;192;0;0;1;60;8192;131072;write;60.96809;46728.0;766.43377
0;8;192;0;0;1;60;8192;131072;write;13.60993;130560.0;9592.99433
0;8;96;1;1;1;60;4096;131072;write;63.97862;5964.0;93.21864
0;8;96;1;1;1;60;4096;131072;write;64.28172;4840.0;75.29357
0;16;384;1;0;1;60;32;131072;write;62.2791;6744.4375;108.29376
0;16;384;1;0;1;60;32;131072;write;60.6392;4473.78125;73.77705
0;32;768;0;0;1;60;32;131072;write;60.05831;7338.90625;122.19636
0;32;768;0;0;1;60;32;131072;write;45.87042;131064.0;2857.26604
0;16;768;1;1;1;60;8192;131072;write;102.21485;13448.0;131.56601
0;16;384;1;0;1;60;512;131072;write;64.54188;2073.5;32.12643
0;16;384;1;0;1;60;512;131072;write;63.12636;3371.5;53.40875
0;8;96;1;0;1;60;512;131072;write;60.58134;2949.0;48.67835
0;8;96;1;0;1;60;512;131072;write;60.7833;3138.0;51.62603
0;16;384;0;0;1;60;128;131072;write;40.13722;131040.0;3264.80048
0;16;384;0;0;1;60;128;131072;write;62.81087;20278.375;322.84816
0;8;96;0;0;1;60;4096;131072;write;60.54671;32672.0;539.61646
0;8;96;0;0;1;60;4096;131072;write;36.63202;130944.0;3574.57725
0;16;768;0;0;1;60;512;131072;write;61.19019;130938.5;2139.86113
0;16;192;0;0;1;60;4096;131072;write;62.5943;36652.0;585.54857
0;16;192;0;0;1;60;4096;131072;write;24.51294;130560.0;5326.16637
0;32;768;0;0;1;60;4096;131072;write;21.07972;129024.0;6120.76526
0;32;768;0;0;1;60;4096;131072;write;63.60067;30592.0;481.0012
0;16;192;0;0;1;60;128;131072;write;61.82288;26521.875;428.99774
0;16;192;0;0;1;60;128;131072;write;43.34975;131064.0;3023.40856
0;16;192;1;0;1;60;8192;131072;write;68.15795;13936.0;204.46626
0;16;192;1;0;1;60;8192;131072;write;67.88257;9768.0;143.89555
0;32;1536;1;1;1;60;1024;131072;write;105.80787;3122.0;29.50631
0;16;384;0;0;1;60;8192;131072;write;7.48785;129024.0;17231.10294
0;16;384;0;0;1;60;8192;131072;write;62.2203;55016.0;884.21306
0;8;96;1;0;1;60;128;131072;write;60.21105;13746.25;228.3011
0;8;96;1;0;1;60;128;131072;write;60.15786;7740.125;128.66357
0;8;192;1;1;1;60;4096;131072;write;67.04351;6772.0;101.00902
0;8;192;1;1;1;60;4096;131072;write;69.35035;6140.0;88.53596
0;8;192;1;0;1;60;512;131072;write;60.6104;3526.0;58.17484
0;8;192;1;0;1;60;512;131072;write;61.70295;2734.5;44.31717
0;8;384;1;1;1;60;128;131072;write;60.21053;11162.625;185.39324
0;8;192;0;0;1;60;512;131072;write;60.6296;6315.0;104.15704
0;8;192;0;0;1;60;512;131072;write;61.85263;97331.5;1573.60325
0;32;1536;0;0;1;60;1024;131072;write;37.27685;130560.0;3502.44143
0;32;768;1;1;1;60;512;131072;write;74.98418;1936.0;25.81878
0;32;768;1;1;1;60;512;131072;write;65.02076;4146.5;63.77194
