forwarders;clients;processes;layout;spatiality;odirect;stonewall;request;total;operation;time;transfered;bandwidth
8;8;384;1;0;1;60;128;131072;write;60.53006;7534.625;124.4774
8;32;384;1;0;1;60;8192;131072;write;74.85772;13112.0;175.15895
1;16;384;1;1;1;60;1024;131072;write;64.85589;4839.0;74.61157
1;32;768;0;0;1;60;4096;131072;write;66.06255;27324.0;413.60803
8;16;384;0;0;1;60;8192;131072;write;19.067;129024.0;6766.87445
1;8;96;0;0;1;60;512;131072;write;60.25619;8850.5;146.88118
2;8;96;1;1;1;60;6144;131072;write;63.27845;8244.0;130.28132
4;32;384;1;1;1;60;6144;131072;write;69.05988;7290.0;105.56056
1;32;768;1;0;1;60;512;131072;write;61.80513;2674.0;43.26501
8;16;384;0;0;1;60;6144;131072;write;26.92476;129024.0;4792.02004
1;32;1536;0;0;1;60;512;131072;write;70.69555;1554.0;21.98158
4;32;384;0;0;1;60;128;131072;write;60.06346;130603.75;2174.42921
1;8;384;1;0;1;60;8192;131072;write;63.00979;12048.0;191.20838
1;32;1536;1;1;1;60;512;131072;write;69.15382;4577.0;66.18579
2;8;96;1;0;1;60;1024;131072;write;60.45678;8368.0;138.41293
2;16;192;0;0;1;60;4096;131072;write;60.47452;65648.0;1085.54808
4;16;192;1;0;1;60;32;131072;write;60.1435;11809.09375;196.34863
2;16;768;1;0;1;60;6144;131072;write;71.62446;9156.0;127.83343
4;8;96;0;0;1;60;128;131072;write;57.2897;131064.0;2287.74095
2;8;384;1;1;1;60;1024;131072;write;64.07807;5154.0;80.43313
1;8;384;1;1;1;60;4096;131072;write;64.39085;7608.0;118.15343
1;16;384;0;0;1;60;6144;131072;write;61.06057;36366.0;595.57251
1;32;384;0;0;1;60;512;131072;write;60.97762;6485.5;106.3587
1;16;192;1;1;1;60;6144;131072;write;67.21383;5982.0;88.99955
8;8;384;0;0;1;60;128;131072;write;45.91333;131040.0;2854.07303
4;16;192;1;1;1;60;4096;131072;write;65.64281;6952.0;105.9065
2;8;192;1;0;1;60;6144;131072;write;68.14201;8718.0;127.9387
8;8;192;1;1;1;60;128;131072;write;60.22226;3564.0;59.18077
4;8;192;1;0;1;60;6144;131072;write;69.98267;6846.0;97.82422
2;32;1536;1;0;1;60;128;131072;write;60.74362;4995.125;82.23292
4;16;768;1;0;1;60;6144;131072;write;74.74342;8796.0;117.6826
2;32;1536;0;0;1;60;32;131072;write;60.1332;11020.75;183.27231
1;32;768;1;1;1;60;128;131072;write;60.95703;5454.375;89.47901
8;32;384;0;0;1;60;512;131072;write;60.21703;53727.0;892.22264
2;32;384;0;0;1;60;4096;131072;write;60.7762;71228.0;1171.97201
1;32;1536;1;1;1;60;8192;131072;write;75.55818;12432.0;164.53547
1;8;384;1;1;1;60;6144;131072;write;115.89164;2304.0;19.88064
1;8;192;1;1;1;60;128;131072;write;71.21664;1298.75;18.23661
2;32;1536;1;1;1;60;6144;131072;write;99.81179;13812.0;138.38044
8;16;768;1;0;1;60;512;131072;write;63.41947;3178.0;50.1108
1;16;768;1;0;1;60;512;131072;write;62.51763;3421.5;54.72856
2;16;192;0;0;1;60;6144;131072;write;60.55796;74214.0;1225.50373
2;16;384;0;0;1;60;512;131072;write;60.58562;16071.5;265.26921
1;8;96;1;0;1;60;4096;131072;write;62.57913;6972.0;111.41094
2;16;768;0;0;1;60;4096;131072;write;62.04359;69944.0;1127.33638
1;16;768;0;0;1;60;6144;131072;write;64.38447;32046.0;497.7287
2;32;384;0;0;1;60;1024;131072;write;60.4768;26212.0;433.42238
1;16;768;0;0;1;60;128;131072;write;60.09822;18148.5;301.98063
4;8;96;0;0;1;60;8192;131072;write;37.14128;130560.0;3515.2266
2;32;384;0;0;1;60;32;131072;write;60.0697;17260.0;287.33288
8;16;192;1;1;1;60;8192;131072;write;68.52873;10336.0;150.82725
4;32;768;0;0;1;60;512;131072;write;60.37541;31872.5;527.90529
4;8;384;1;0;1;60;1024;131072;write;62.45299;5895.0;94.39099
2;16;192;1;0;1;60;512;131072;write;61.07364;3903.5;63.91465
4;8;192;0;0;1;60;128;131072;write;60.1299;111097.75;1847.62893
2;32;768;1;0;1;60;512;131072;write;64.7064;4086.5;63.1545
8;8;96;0;0;1;60;6144;131072;write;32.07703;130752.0;4076.18799
2;32;768;1;0;1;60;32;131072;write;60.12942;3080.5;51.23116
4;8;384;0;0;1;60;6144;131072;write;61.50093;89328.0;1452.46592
2;16;768;1;1;1;60;4096;131072;write;73.56464;12108.0;164.58995
8;32;768;0;0;1;60;4096;131072;write;37.0397;129024.0;3483.39735
4;8;96;1;1;1;60;128;131072;write;60.07931;8376.875;139.43028
8;8;384;1;1;1;60;32;131072;write;60.04638;8787.96875;146.35302
8;32;1536;1;0;1;60;128;131072;write;62.04453;1451.0;23.38643
1;8;192;1;1;1;60;512;131072;write;63.08552;1407.5;22.31098
8;8;192;0;0;1;60;4096;131072;write;29.84915;130560.0;4373.99323
4;16;768;0;0;1;60;32;131072;write;60.05724;38429.625;639.88335
8;32;1536;0;0;1;60;512;131072;write;60.60559;61218.0;1010.1049
1;8;96;1;0;1;60;128;131072;write;60.02899;9292.25;154.79604
2;8;384;0;0;1;60;32;131072;write;60.12834;13410.6875;223.03438
8;16;384;1;1;1;60;8192;131072;write;75.84063;9872.0;130.16769
4;8;384;1;1;1;60;128;131072;write;60.03173;11446.875;190.68042
8;16;384;1;0;1;60;512;131072;write;62.20212;3651.0;58.69575
8;16;192;1;0;1;60;8192;131072;write;65.97418;9744.0;147.69414
1;8;96;0;0;1;60;128;131072;write;60.58933;36923.375;609.40394
8;8;96;1;0;1;60;4096;131072;write;66.34847;3916.0;59.02171
4;16;384;1;0;1;60;4096;131072;write;69.42132;8704.0;125.37936
4;16;384;1;0;1;60;8192;131072;write;70.99043;16872.0;237.66585
2;16;192;1;0;1;60;128;131072;write;60.22222;11991.625;199.12292
2;8;384;0;0;1;60;8192;131072;write;61.23548;127448.0;2081.27722
8;8;192;1;1;1;60;512;131072;write;62.28259;1494.0;23.98744
4;8;192;0;0;1;60;6144;131072;write;58.42934;130176.0;2227.9217
2;16;384;1;1;1;60;4096;131072;write;67.94929;7324.0;107.78626
4;32;384;0;0;1;60;4096;131072;write;57.54423;130560.0;2268.86326
2;8;384;0;0;1;60;128;131072;write;60.03447;54943.375;915.1971
1;16;768;1;1;1;60;6144;131072;write;90.47678;9216.0;101.86039
1;16;192;1;1;1;60;512;131072;write;61.4349;1590.0;25.88105
8;32;1536;1;1;1;60;1024;131072;write;73.81089;4933.0;66.83295
4;8;96;1;0;1;60;8192;131072;write;63.37559;10952.0;172.811
8;8;384;1;0;1;60;8192;131072;write;71.43721;12800.0;179.17834
4;16;192;1;0;1;60;1024;131072;write;61.29831;5940.0;96.90316
2;8;384;1;1;1;60;6144;131072;write;73.86843;10674.0;144.50017
1;8;384;0;0;1;60;6144;131072;write;60.63205;38388.0;633.13053
1;16;384;0;0;1;60;1024;131072;write;61.30118;10012.0;163.32476
1;32;1536;0;0;1;60;6144;131072;write;63.91698;27822.0;435.28339
8;16;192;0;0;1;60;4096;131072;write;32.40055;130560.0;4029.56079
2;16;768;1;1;1;60;128;131072;write;60.35322;12489.375;206.938
1;16;192;1;1;1;60;1024;131072;write;61.481;3209.0;52.19499
8;16;192;0;0;1;60;8192;131072;write;20.73491;130560.0;6296.62598
1;32;1536;1;0;1;60;4096;131072;write;126.3802;12224.0;96.72401
1;32;1536;0;0;1;60;4096;131072;write;65.45252;12532.0;191.46705
8;8;384;0;0;1;60;6144;131072;write;30.49376;129024.0;4231.16009
4;8;96;1;0;1;60;128;131072;write;60.17356;10721.625;178.17833
2;16;384;1;0;1;60;512;131072;write;61.9916;4621.0;74.54235
1;32;384;1;1;1;60;512;131072;write;60.78937;2790.0;45.89618
2;32;768;1;1;1;60;128;131072;write;60.30324;12593.875;208.84244
1;16;384;0;0;1;60;8192;131072;write;62.20989;48272.0;775.95377
4;16;384;0;0;1;60;4096;131072;write;60.46122;128776.0;2129.89414
4;8;384;1;1;1;60;1024;131072;write;65.23661;2473.0;37.90816
1;32;384;1;0;1;60;32;131072;write;60.16152;6232.375;103.59404
1;32;384;1;1;1;60;4096;131072;write;67.1432;9052.0;134.81633
4;8;192;1;1;1;60;4096;131072;write;65.2161;5980.0;91.69516
4;32;384;1;0;1;60;128;131072;write;60.33574;15883.125;263.2457
8;32;768;1;0;1;60;512;131072;write;62.95746;2860.5;45.43544
1;16;192;1;0;1;60;512;131072;write;61.10252;3443.5;56.35611
4;16;768;1;1;1;60;4096;131072;write;70.37839;9120.0;129.58522
2;16;384;0;0;1;60;128;131072;write;60.15279;60624.625;1007.84399
1;8;96;0;0;1;60;8192;131072;write;60.45452;53264.0;881.05898
8;8;96;1;0;1;60;512;131072;write;61.30894;4335.0;70.70747
8;16;768;1;1;1;60;32;131072;write;61.85652;7837.46875;126.704
2;8;384;0;0;1;60;4096;131072;write;61.66533;46584.0;755.43254
8;16;384;1;0;1;60;6144;131072;write;80.48407;8814.0;109.51236
4;32;768;1;1;1;60;1024;131072;write;66.09776;4702.0;71.13705
4;8;192;1;1;1;60;6144;131072;write;65.82277;6192.0;94.07079
8;8;192;0;0;1;60;6144;131072;write;27.14709;130176.0;4795.20942
1;32;768;1;0;1;60;32;131072;write;60.31055;4474.875;74.19722
2;8;192;1;1;1;60;32;131072;write;60.09386;7489.90625;124.63679
2;16;384;1;0;1;60;32;131072;write;60.16057;7957.1875;132.26582
4;32;768;1;0;1;60;1024;131072;write;64.41068;6133.0;95.21713
1;16;192;0;0;1;60;8192;131072;write;60.94283;44968.0;737.87184
2;8;96;0;0;1;60;4096;131072;write;60.42118;65760.0;1088.36006
2;32;768;0;0;1;60;8192;131072;write;61.94085;113592.0;1833.87862
2;16;192;0;0;1;60;8192;131072;write;60.46318;108440.0;1793.48834
4;16;384;1;0;1;60;32;131072;write;60.28822;6478.875;107.46502
8;32;384;0;0;1;60;1024;131072;write;60.2515;112064.0;1859.93698
8;8;384;1;1;1;60;6144;131072;write;79.75153;7710.0;96.67527
1;16;768;1;0;1;60;4096;131072;write;88.19367;9172.0;103.99839
1;8;96;0;0;1;60;6144;131072;write;60.8955;36366.0;597.18703
4;32;768;1;0;1;60;4096;131072;write;71.02122;9640.0;135.73408
4;32;1536;1;1;1;60;6144;131072;write;90.62341;13704.0;151.21921
8;8;384;1;0;1;60;6144;131072;write;75.54592;8328.0;110.23758
2;16;768;1;0;1;60;4096;131072;write;68.38143;11916.0;174.25785
8;32;1536;1;0;1;60;4096;131072;write;95.07878;11056.0;116.28252
1;8;96;1;0;1;60;1024;131072;write;60.74892;4374.0;72.00128
4;8;384;1;0;1;60;512;131072;write;61.29281;3934.5;64.19186
4;16;192;0;0;1;60;32;131072;write;60.05584;37759.28125;628.73623
8;32;1536;1;1;1;60;32;131072;write;60.21319;9851.25;163.60618
1;32;1536;1;1;1;60;6144;131072;write;63.38888;9564.0;150.8782
2;8;96;1;1;1;60;32;131072;write;60.05056;6512.15625;108.44455
4;32;768;1;0;1;60;128;131072;write;60.20233;9701.0;161.13993
1;16;384;1;0;1;60;1024;131072;write;61.76054;4126.0;66.80641
2;32;1536;1;1;1;60;1024;131072;write;70.875;6852.0;96.67725
1;32;384;1;1;1;60;6144;131072;write;70.28839;6786.0;96.5451
8;32;768;0;0;1;60;8192;131072;write;20.36742;129024.0;6334.82278
2;16;768;1;1;1;60;512;131072;write;62.59794;2433.5;38.87508
2;16;768;0;0;1;60;1024;131072;write;60.62054;21970.0;362.41839
2;32;768;1;0;1;60;8192;131072;write;91.09985;18000.0;197.58539
2;8;384;1;0;1;60;8192;131072;write;69.74845;18696.0;268.04898
1;32;1536;1;0;1;60;6144;131072;write;69.63144;9426.0;135.36989
2;32;384;1;1;1;60;1024;131072;write;63.62093;3950.0;62.08649
1;16;384;1;1;1;60;6144;131072;write;68.39778;9108.0;133.16221
1;32;768;1;0;1;60;8192;131072;write;74.88447;12288.0;164.09277
1;32;384;1;0;1;60;4096;131072;write;67.93124;7508.0;110.52352
2;32;384;1;1;1;60;32;131072;write;60.1544;6546.96875;108.83607
8;8;384;1;1;1;60;8192;131072;write;78.10893;9496.0;121.5738
4;16;768;1;1;1;60;1024;131072;write;69.76735;4167.0;59.72708
1;8;192;0;0;1;60;6144;131072;write;60.71376;37056.0;610.33942
4;32;1536;1;0;1;60;8192;131072;write;84.12764;24192.0;287.56305
8;16;768;1;0;1;60;32;131072;write;60.66463;4295.71875;70.81092
8;16;768;0;0;1;60;128;131072;write;48.65439;131040.0;2693.28191
1;16;384;0;0;1;60;512;131072;write;60.44228;6867.5;113.6208
1;32;1536;0;0;1;60;32;131072;write;60.20691;909.6875;15.10935
1;32;384;1;1;1;60;1024;131072;write;63.42356;4096.0;64.58168
8;16;384;1;0;1;60;128;131072;write;60.40732;8930.125;147.83182
1;32;768;0;0;1;60;8192;131072;write;63.89451;49024.0;767.26467
4;16;384;1;1;1;60;512;131072;write;65.44798;1032.0;15.76825
2;32;1536;1;1;1;60;32;131072;write;60.3511;7535.15625;124.85533
2;16;384;1;1;1;60;128;131072;write;60.13459;11797.75;196.18909
8;32;768;1;1;1;60;4096;131072;write;77.40292;9576.0;123.71626
4;32;384;0;0;1;60;8192;131072;write;35.37748;129024.0;3647.06599
8;32;768;1;0;1;60;8192;131072;write;73.70596;12536.0;170.08122
2;8;192;0;0;1;60;32;131072;write;60.03195;17485.1875;291.26472
4;32;384;1;0;1;60;8192;131072;write;71.2624;15776.0;221.37902
2;16;768;0;0;1;60;32;131072;write;60.08285;17388.65625;289.41133
4;32;768;0;0;1;60;32;131072;write;60.03194;30370.34375;505.90311
1;32;384;1;0;1;60;128;131072;write;60.18125;8991.875;149.41323
2;8;384;0;0;1;60;512;131072;write;60.41483;13536.0;224.05095
1;16;768;1;1;1;60;8192;131072;write;81.39105;12288.0;150.97483
8;8;192;1;0;1;60;32;131072;write;60.25591;6789.9375;112.68501
1;8;96;1;0;1;60;6144;131072;write;65.56993;5520.0;84.18493
2;16;192;1;0;1;60;4096;131072;write;63.73339;8808.0;138.2007
8;8;96;1;0;1;60;1024;131072;write;67.57372;4391.0;64.98088
1;16;192;1;0;1;60;32;131072;write;60.06654;5355.4375;89.15841
8;32;1536;0;0;1;60;8192;131072;write;23.74449;122880.0;5175.09581
8;16;768;1;1;1;60;8192;131072;write;83.95512;11208.0;133.49989
8;16;192;0;0;1;60;128;131072;write;49.17367;131064.0;2665.32873
1;16;768;1;0;1;60;1024;131072;write;69.2571;3819.0;55.14236
4;8;192;0;0;1;60;8192;131072;write;43.403;130560.0;3008.08729
8;16;192;1;1;1;60;512;131072;write;61.30144;1689.0;27.55237
2;8;384;1;1;1;60;128;131072;write;60.12692;15528.5;258.26201
4;32;384;1;0;1;60;1024;131072;write;63.05258;4913.0;77.91909
1;8;192;0;0;1;60;32;131072;write;60.06577;8175.21875;136.10446
2;16;192;0;0;1;60;1024;131072;write;60.3003;25802.0;427.89175
4;16;192;1;1;1;60;8192;131072;write;68.33144;8448.0;123.6327
2;32;1536;1;0;1;60;32;131072;write;60.09911;2572.1875;42.79909
2;16;768;1;0;1;60;1024;131072;write;67.87128;5245.0;77.27864
1;32;1536;1;0;1;60;128;131072;write;60.34061;2129.75;35.29547
1;32;768;0;0;1;60;512;131072;write;62.17575;6049.5;97.29678
1;16;192;0;0;1;60;128;131072;write;60.02137;26894.125;448.07583
4;8;96;1;0;1;60;1024;131072;write;61.36444;5231.0;85.24481
1;16;192;1;0;1;60;1024;131072;write;60.88685;4587.0;75.33646
8;16;384;1;1;1;60;6144;131072;write;70.36835;7314.0;103.93877
1;32;768;1;1;1;60;32;131072;write;60.15256;6621.34375;110.07584
8;8;96;0;0;1;60;8192;131072;write;27.23683;130560.0;4793.50858
1;16;192;0;0;1;60;4096;131072;write;60.76578;30260.0;497.97766
4;16;192;0;0;1;60;4096;131072;write;60.30875;119980.0;1989.4293
4;32;384;1;0;1;60;32;131072;write;60.23866;7291.84375;121.04923
8;8;192;1;1;1;60;32;131072;write;60.01618;6033.90625;100.538
8;32;768;0;0;1;60;512;131072;write;60.64505;47964.5;790.90549
8;16;192;0;0;1;60;1024;131072;write;60.16336;108825.0;1808.82516
2;8;96;1;0;1;60;4096;131072;write;62.2289;8796.0;141.34911
2;8;192;1;0;1;60;32;131072;write;60.09438;10424.5;173.46881
8;16;192;1;1;1;60;6144;131072;write;68.46132;5850.0;85.44972
8;16;192;1;0;1;60;512;131072;write;61.42785;2777.5;45.21565
8;8;96;1;0;1;60;8192;131072;write;70.81514;8432.0;119.07059
8;16;384;0;0;1;60;512;131072;write;60.25139;52071.5;864.23738
8;8;96;0;0;1;60;128;131072;write;51.5072;131064.0;2544.5763
4;16;192;0;0;1;60;8192;131072;write;45.61751;130560.0;2862.05858
1;8;192;1;0;1;60;6144;131072;write;68.85869;6072.0;88.18059
4;32;1536;1;1;1;60;4096;131072;write;102.75069;12212.0;118.85079
4;32;768;1;0;1;60;8192;131072;write;79.15572;14664.0;185.2551
4;32;1536;0;0;1;60;128;131072;write;60.20904;77568.75;1288.32398
4;8;384;1;1;1;60;6144;131072;write;69.93915;7260.0;103.80452
2;32;768;0;0;1;60;6144;131072;write;62.05931;76074.0;1225.8273
4;32;1536;0;0;1;60;1024;131072;write;61.85861;41617.0;672.77619
8;32;384;1;1;1;60;1024;131072;write;66.87812;2333.0;34.88436
8;8;192;1;1;1;60;1024;131072;write;68.47154;1814.0;26.49276
2;8;384;1;0;1;60;512;131072;write;61.97961;5682.0;91.67531
2;16;768;1;1;1;60;8192;131072;write;76.00564;12176.0;160.19863
8;32;768;1;1;1;60;1024;131072;write;69.54068;1888.0;27.14958
2;16;384;0;0;1;60;4096;131072;write;60.96665;67556.0;1108.08119
2;32;384;1;1;1;60;6144;131072;write;72.76902;8718.0;119.80372
4;32;384;0;0;1;60;1024;131072;write;60.51899;47470.0;784.38187
1;16;768;1;1;1;60;128;131072;write;60.5044;9934.75;164.1988
2;8;384;1;1;1;60;32;131072;write;60.15006;8324.96875;138.40334
1;16;384;1;1;1;60;8192;131072;write;70.98499;15184.0;213.90438
1;32;384;1;0;1;60;512;131072;write;62.73372;3510.5;55.95874
2;32;1536;0;0;1;60;4096;131072;write;63.05889;54752.0;868.26769
4;8;384;1;0;1;60;4096;131072;write;68.15289;7016.0;102.94502
4;8;192;1;1;1;60;512;131072;write;61.55871;1678.0;27.25853
1;32;768;1;0;1;60;4096;131072;write;73.62843;9216.0;125.16905
2;32;384;0;0;1;60;512;131072;write;60.46633;14349.0;237.30561
4;8;384;0;0;1;60;4096;131072;write;62.2054;118348.0;1902.53586
4;16;384;0;0;1;60;1024;131072;write;60.39701;43582.0;721.59206
4;16;768;0;0;1;60;1024;131072;write;60.75119;47725.0;785.58136
8;16;768;1;1;1;60;512;131072;write;67.42657;1419.5;21.05253
8;8;192;1;0;1;60;4096;131072;write;73.24405;5828.0;79.5696
1;8;384;0;0;1;60;128;131072;write;60.31196;24749.875;410.36427
1;32;768;1;1;1;60;4096;131072;write;63.71752;15324.0;240.49901
4;16;192;1;0;1;60;128;131072;write;60.19941;11118.5;184.69449
2;16;384;0;0;1;60;32;131072;write;60.0385;17536.0625;292.08027
2;32;384;1;0;1;60;8192;131072;write;68.83472;18904.0;274.62884
4;8;384;1;0;1;60;6144;131072;write;73.74896;9366.0;126.9984
1;32;768;0;0;1;60;1024;131072;write;62.9275;9819.0;156.0367
4;32;384;1;1;1;60;32;131072;write;60.02539;6680.625;111.29665
2;16;192;1;0;1;60;8192;131072;write;67.92242;11728.0;172.66758
2;8;96;1;1;1;60;1024;131072;write;60.91325;3785.0;62.13755
1;16;384;1;0;1;60;6144;131072;write;83.25121;13482.0;161.94359
2;8;96;1;1;1;60;4096;131072;write;62.60442;7672.0;122.54726
2;8;192;0;0;1;60;512;131072;write;60.25051;16996.5;282.09721
8;32;384;1;0;1;60;512;131072;write;63.01449;1938.0;30.75483
4;8;384;1;1;1;60;512;131072;write;67.0044;1309.0;19.53603
2;32;768;0;0;1;60;128;131072;write;60.15433;28777.875;478.4007
1;8;192;1;0;1;60;512;131072;write;60.79606;3274.5;53.8604
8;16;192;1;1;1;60;1024;131072;write;62.77714;2225.0;35.44284
8;8;96;0;0;1;60;1024;131072;write;62.33554;62604.0;1004.30664
8;8;192;1;0;1;60;8192;131072;write;65.75483;9232.0;140.40033
1;32;1536;1;0;1;60;8192;131072;write;68.41783;12512.0;182.8763
8;32;768;0;0;1;60;128;131072;write;60.02874;129735.0;2161.21468
2;8;192;1;1;1;60;512;131072;write;61.3256;2116.5;34.51251
2;32;1536;1;1;1;60;8192;131072;write;74.83458;12288.0;164.20216
4;32;1536;1;1;1;60;128;131072;write;60.63495;12157.5;200.50317
2;32;1536;1;1;1;60;4096;131072;write;74.1652;12288.0;165.68418
8;32;768;0;0;1;60;32;131072;write;60.16298;46626.25;774.99907
1;16;384;1;1;1;60;32;131072;write;60.06601;6599.8125;109.876
4;32;768;1;0;1;60;512;131072;write;65.38664;2854.5;43.65571
2;32;768;1;1;1;60;32;131072;write;60.10284;9370.8125;155.91297
4;32;1536;0;0;1;60;128;131072;write;60.1464;79415.5;1320.36996
1;16;768;1;0;1;60;1024;131072;write;64.40458;3839.0;59.60756
4;16;384;1;1;1;60;1024;131072;write;66.25192;2547.0;38.44417
4;32;384;1;1;1;60;4096;131072;write;69.48852;6764.0;97.33983
4;8;96;1;0;1;60;8192;131072;write;64.25885;9744.0;151.6367
4;32;384;1;0;1;60;4096;131072;write;68.00247;7772.0;114.28996
8;16;192;0;0;1;60;128;131072;write;43.15351;131064.0;3037.1573
8;16;384;1;0;1;60;6144;131072;write;78.1363;8718.0;111.57427
2;16;768;0;0;1;60;6144;131072;write;61.36321;72018.0;1173.63482
1;16;768;1;1;1;60;4096;131072;write;85.06382;9204.0;108.20112
4;16;192;1;1;1;60;32;131072;write;60.06929;7347.65625;122.31967
8;32;1536;0;0;1;60;512;131072;write;60.69317;59666.5;983.08432
4;16;768;0;0;1;60;1024;131072;write;60.84317;46465.0;763.68471
1;8;192;0;0;1;60;6144;131072;write;61.25601;34206.0;558.41051
1;8;384;0;0;1;60;4096;131072;write;60.99445;31456.0;515.71909
2;16;768;1;0;1;60;1024;131072;write;65.45118;5262.0;80.3958
8;16;192;1;0;1;60;32;131072;write;60.41183;7198.1875;119.15195
8;8;384;1;1;1;60;128;131072;write;60.17626;10345.5;171.91994
4;32;1536;1;0;1;60;512;131072;write;68.07205;1709.0;25.10575
1;16;192;1;1;1;60;32;131072;write;60.02736;6279.9375;104.61792
8;8;384;1;0;1;60;8192;131072;write;72.46187;12344.0;170.35165
4;32;1536;0;0;1;60;512;131072;write;61.31627;24682.5;402.54404
8;16;384;1;0;1;60;128;131072;write;60.30193;8405.75;139.39438
8;32;384;1;0;1;60;128;131072;write;60.82843;11234.75;184.6957
8;32;1536;1;1;1;60;512;131072;write;68.41218;2185.5;31.94606
1;32;384;1;1;1;60;6144;131072;write;62.59757;6924.0;110.61133
2;8;384;0;0;1;60;6144;131072;write;61.35092;66054.0;1076.6587
4;32;768;1;0;1;60;6144;131072;write;83.3614;8904.0;106.81203
1;16;192;1;0;1;60;32;131072;write;60.05424;4455.0625;74.18398
1;32;768;1;1;1;60;4096;131072;write;73.50642;9216.0;125.37681
1;16;768;1;1;1;60;8192;131072;write;94.60395;12280.0;129.8043
2;32;1536;1;0;1;60;1024;131072;write;68.55441;4575.0;66.73532
1;32;384;0;0;1;60;1024;131072;write;61.03136;11517.0;188.70626
8;16;768;1;1;1;60;6144;131072;write;85.65953;9000.0;105.06711
8;8;384;0;0;1;60;4096;131072;write;30.98383;130560.0;4213.81042
2;8;384;0;0;1;60;4096;131072;write;60.9628;61176.0;1003.4972
4;16;768;1;0;1;60;512;131072;write;62.00661;2532.0;40.83435
1;8;384;1;0;1;60;128;131072;write;60.38343;6652.75;110.17509
2;16;192;1;1;1;60;8192;131072;write;65.69163;10936.0;166.47479
1;16;192;1;0;1;60;6144;131072;write;66.09887;5214.0;78.88183
2;16;192;0;0;1;60;1024;131072;write;60.66272;27582.0;454.67794
2;32;1536;1;1;1;60;1024;131072;write;72.48394;8347.0;115.15655
1;32;768;1;0;1;60;32;131072;write;60.3515;4459.03125;73.88435
4;8;384;0;0;1;60;128;131072;write;60.074;114954.25;1913.54412
4;8;192;1;1;1;60;6144;131072;write;67.30936;6420.0;95.38049
1;32;768;0;0;1;60;32;131072;write;60.07221;6024.71875;100.29128
4;32;1536;1;1;1;60;4096;131072;write;78.22607;12232.0;156.3673
1;16;768;0;0;1;60;32;131072;write;60.06158;5108.40625;85.05281
2;8;192;1;1;1;60;8192;131072;write;66.52341;10096.0;151.76612
8;8;96;0;0;1;60;128;131072;write;47.76125;131064.0;2744.1494
8;32;1536;1;1;1;60;128;131072;write;60.81523;15383.375;252.95267
